Path0,Path1,Path2,Path3,Path4,Path5,Path6,Path7,Path8,Path9,Path10,Path11,Path12,Path13,Path14,Path15,Path16,Path17,Path18,Path19,Path20,Path21,Path22,Path23,Path24,Path25,Path26,Path27,Path28,Path29,Path30,Path31,Path32,Path33,Path34,Path35,Path36,Path37,Path38,Path39,Path40,Path41,Path42,Path43,Path44,Path45,Path46,Path47,Path48,Path49,Path50,Path51,Path52,Path53,Path54,Path55,Path56,Path57,Path58,Path59,Path60,Path61,Path62,Path63,Path64,Path65,Path66,Path67,Path68,Path69,Path70,Path71,Path72,Path73,Path74,Path75,Path76,Path77,Path78,Path79,Path80,Path81,Path82,Path83,Path84,Path85,Path86,Path87,Path88,Path89,Path90,Path91,Path92,Path93,Path94,Path95,Path96,Path97,Path98,Path99
92.8474,107.159,128.612,126.991,123.454,90.3994,102.541,112.522,100.865,107.123,90.1274,135.231,89.665,85.3828,73.0503,111.502,84.8702,82.8435,94.7927,98.5272,115.023,106.385,102.224,104.828,100.278,104.647,118.388,99.0883,116.733,122.808,87.3561,123.746,94.3196,90.5494,107.582,89.3648,94.7974,134.521,98.8274,82.7869,106.661,94.1773,130.549,84.136,93.4559,127.417,96.0659,115.096,79.3621,109.937,102.856,98.8146,102.654,119.462,73.3859,124.862,94.9326,97.2837,110.261,96.4615,121.3,92.4066,88.696,112.667,83.7212,111.767,100.111,92.4351,85.2051,98.9743,92.2008,104.441,92.9641,100.768,104.101,100.102,96.817,104.503,92.2606,84.5847,80.697,90.4216,108.576,116.785,114.44,98.3059,124.536,92.8353,118.572,84.4379,100.632,96.5404,104.089,129.618,120.755,119.779,116.428,100.793,105.02,114.24
94.1137,107.699,129.158,125.945,124.26,91.6443,101.668,112.719,101.882,105.876,89.7325,136.434,88.7374,84.3054,72.4136,114.94,86.5709,82.3644,94.5757,98.1588,116.254,105.956,101.982,106.534,101.065,104.496,118.364,100.735,117.137,121.619,87.5428,122.45,96.2216,91.6763,105.987,89.2363,95.1062,134.817,98.3112,82.5543,104.995,93.6802,131.329,83.6036,93.8275,126.342,95.8089,113.949,78.0902,109.872,102.297,100.925,102.937,118.656,74.842,123.769,95.6207,96.3122,107.844,94.935,122.341,93.0428,90.6284,112.531,84.0783,110.275,101.424,93.9061,85.3051,99.1657,91.533,102.249,92.1965,101.425,103.565,99.4826,96.1499,104.718,92.4156,84.7219,79.3019,90.2591,107.219,117.3,113.849,98.1491,124.912,90.7289,118.603,83.7558,101.729,96.6566,102.514,129.3,121.139,122.826,117.447,98.8556,106.188,112.382
95.8403,107.773,128.991,129.558,124.861,92.1371,101.045,112.159,104.339,106.039,91.4196,135.12,88.5429,84.9507,73.2918,113.471,87.8936,82.2016,93.5489,96.7021,117.533,106.57,102.423,107.771,101.147,106.453,116.899,98.9079,118.599,123.124,87.232,121.462,96.0197,91.6779,106.474,90.8433,95.3954,138.066,100.346,80.0517,103.407,94.3096,131.678,83.1541,94.6273,124.384,96.7884,111.137,76.5338,109.771,101.351,101.42,101.638,117.944,75.4804,122.621,94.521,96.095,109.061,95.4206,123.639,92.9091,88.9065,110.381,83.6367,110.266,102.158,92.9929,86.4911,99.0791,92.5458,103.294,94.7222,100.101,101.428,98.6216,94.8274,105.64,92.5295,85.1423,80.0023,90.3796,108.166,118.912,114.393,96.8713,127.936,89.0994,118.165,83.9153,103.962,98.4434,101.307,128.64,121.551,120.431,114.554,99.0825,104.633,116.343
97.6562,107.645,126.667,128.147,124.468,91.6443,101.873,109.222,104.524,106.559,92.7791,131.696,87.9231,83.2456,73.465,116.897,86.4614,82.5209,93.5702,95.6608,114.629,107.489,101.856,108.994,103.401,105.425,115.787,99.0135,117.095,123.317,87.8362,121.483,94.2279,92.1279,107.372,92.0577,96.8289,137.045,100.242,79.3102,103.012,94.5714,130.686,81.2748,94.4499,122.253,95.7996,109.447,76.5955,108.02,101.162,99.8286,100.138,118.922,75.3943,123.268,94.0998,97.6364,111.198,95.9172,121.807,93.2216,90.0486,110.029,85.781,109.974,100.323,93.2672,85.8353,98.8104,93.4705,103.607,93.071,100.411,101.296,97.8276,95.9352,108.281,93.5415,86.1371,77.2359,89.4942,108.213,120.231,114.596,96.4144,128.406,91.7315,118.441,85.4661,101.678,101.016,103.729,127.871,122.193,120.595,115.278,98.6173,101.78,118.092
94.641,107.296,126.035,124.587,124.794,91.514,101.996,109.549,105.899,106.631,92.9508,131.003,87.416,82.2307,72.7735,116.34,86.5299,81.7957,93.0535,95.818,114.386,106.735,102.253,109.95,104.012,104.904,113.274,94.5191,116.915,121.671,89.2094,122.185,95.4462,90.7448,108.063,91.0369,96.1823,135.617,99.3211,79.5488,103.508,93.7825,129.027,81.3663,94.9634,123.243,97.0397,110.332,77.1682,110.54,103.566,98.9315,99.2543,116.892,75.1953,125.149,94.3875,98.0195,110.03,95.2422,122.8,94.256,90.926,111.552,85.1599,107.01,99.8205,93.7125,86.8249,100.054,93.2749,105.946,92.4904,102.529,101.384,96.9631,94.6422,106.911,93.759,86.0005,76.307,91.2546,108.658,118.645,116.497,95.7566,129.545,91.8513,119.848,84.2634,101.046,101.163,104.206,126.48,122.971,119.143,114.378,99.0184,101.162,117.756
96.1326,105.877,123.688,121.867,125.997,90.029,104.07,108.876,108.537,104.927,94.2126,131.161,86.4863,82.692,74.1582,117.321,85.8115,82.1885,92.5265,96.5498,113.145,105.549,103.034,109.304,102.333,106.154,113.383,93.8145,117.095,122.626,87.9846,122.453,96.2822,91.1175,110.338,91.8967,94.2599,134.217,98.6703,79.5201,103.137,93.7119,129.676,81.424,94.5348,121.441,95.2122,111.566,78.0998,110.677,103.749,101.171,98.8171,118.347,76.378,125.116,95.1065,98.2255,109.867,96.8366,123.415,95.7983,92.2926,112.669,85.8296,107.195,100.366,93.6999,86.3849,100.534,92.7654,107.251,92.6113,100.983,101.497,97.4073,95.2776,107.262,93.0478,86.7285,76.5852,91.9817,107.798,115.385,114.873,96.0396,131.594,92.2993,120.911,84.564,102.396,101.959,104.584,127.357,125.582,120.517,115.28,99.9419,100.47,116.518
98.7948,107.021,124.977,121.604,126.299,90.9702,104.565,110.65,109.263,105.392,93.287,131.394,85.272,84.0346,75.3589,115.66,85.6099,82.1935,90.9415,96.1693,111.701,106.421,103.979,110.328,102.011,108.241,113.524,94.3783,119.426,118.984,88.0574,123.425,97.7657,89.1538,110.512,92.4925,93.2687,135.725,99.2643,77.7587,103.858,92.0011,129.145,82.8422,93.9918,123.231,95.2126,112.993,78.04,111.037,104.448,102.652,98.3155,118.997,75.7379,125.214,95.514,96.9085,105.672,97.1275,123.647,95.7138,92.0116,111.626,86.1639,106.969,98.6443,93.7974,86.706,101.134,92.3915,109.789,93.8822,100.942,101.913,97.0444,94.9831,108.956,94.912,86.6285,76.72,93.9399,109.528,115.153,115.529,96.7156,127.819,93.9006,120.178,84.8042,101.668,101.321,104.267,128.68,128.467,122.179,115.18,101.34,101.722,116.597
97.9524,105.737,124.302,121.331,129.236,90.9754,104.729,110.954,110.876,103.504,92.5307,134.011,86.2083,83.011,76.3295,114.338,85.0806,82.836,90.9641,95.7713,111.213,104.98,104.692,109.619,99.8897,107.914,111.787,94.2745,119.563,118.47,89.0068,122.294,96.938,89.7553,111.812,92.9413,94.5032,134.993,101.695,77.6246,105.674,93.2287,128.347,83.0426,94.0991,124.001,95.7638,113,79.7542,113.941,104.74,102.546,97.0689,119.486,76.6046,123.576,96.0049,94.3365,108.259,96.9234,123.817,95.2293,91.8318,114.738,85.3954,105.803,96.4274,94.1549,84.2079,102.051,93.7629,109.9,93.4701,100.888,102.14,96.3952,95.2487,108.82,94.7163,87.5608,75.0821,92.8416,107.294,115.834,116.876,97.2383,128.739,94.9354,120.993,85.3483,100.288,102.342,104.234,127.162,129.979,125.923,113.398,100.912,103.139,120.609
97.6999,104.819,123.896,121.24,130.625,89.0102,103.576,109.764,111.409,103.642,94.4743,135.523,84.6665,80.4545,75.0013,114.683,82.9942,83.2542,91.1492,94.8751,112.111,103.492,104.274,107.394,98.0594,109.265,110.443,91.794,117.743,119.048,88.2113,123.951,97.5393,90.6248,112.118,91.971,93.2477,133.146,102.866,79.1469,106.201,94.1632,127.662,83.365,95.65,124.25,96.3044,114.384,80.4747,113.091,105.078,100.961,95.8461,119.33,76.3818,124.993,97.5163,94.513,110.379,96.9436,126.638,94.4918,93.2153,118.103,85.1956,103.906,98.0263,92.6719,83.5642,101.264,94.8091,108.068,92.427,102.111,102.592,96.7097,96.7847,109.225,94.3626,86.2696,75.1179,94.6236,105.555,115.082,114.25,98.4819,129.642,95.8906,120.861,85.1259,99.7993,101.671,104.332,125.374,129.366,124.556,113.396,102.389,104.869,121.229
96.9523,103.909,126.378,121.606,129.919,89.6441,102.392,111.445,110.491,102.743,92.4128,137.023,83.3829,81.7736,74.9703,114.674,82.334,83.3058,91.6074,94.7623,114.217,102.609,102.305,106.892,97.7819,107.195,110.149,90.4859,117.399,118.884,87.1527,125.71,97.7196,91.7012,113.309,92.7276,94.8131,132.037,102.458,80.2882,107.811,93.7995,127.717,84.112,95.7339,125.563,96.9142,114.86,81.0192,114.066,105.724,100.643,94.1239,117.221,76.5093,125.184,99.8968,97.0573,112.034,95.9747,124.304,94.3879,93.7389,119.27,85.5606,104.687,97.6281,93.4943,85.4369,102.64,96.8252,106.858,91.4801,102.377,102.81,98.3733,96.3697,109.177,93.1832,88.6621,74.9736,92.9086,105.001,115.837,114.975,101.455,128.612,96.1532,119.269,83.5242,99.3913,101.255,103.981,123.182,126.685,124.505,111.502,102.382,105.406,120.131
97.8571,105.819,127.421,121.812,128.324,89.2158,100.762,111.609,109.21,102.98,94.0322,140.381,82.4192,82.3297,74.9212,114.014,82.2696,86.2815,92.1356,94.26,116.689,102.018,102.072,108.404,98.0357,104.859,108.667,90.6903,117.116,118.506,86.6501,125.817,96.9831,92.8683,113.454,94.2063,95.3742,131.572,102.897,80.8648,106.182,93.2654,126.025,83.5764,96.0858,126.89,97.5884,114.737,81.9476,114.564,103.135,101.274,93.9913,117.689,76.7581,125.281,101.033,98.0924,113.181,94.1014,126.025,96.5567,92.4027,119.677,86.4768,105.218,96.3956,95.8019,86.4471,100.007,96.8836,104.481,92.0522,103.298,102.792,97.9933,97.8211,110.011,91.6779,89.3502,76.3502,92.5082,104.637,115.535,118.768,99.4561,127.799,94.2034,119.692,83.345,99.6153,100.119,105.883,122.295,126.42,125.349,109.276,101.219,105.271,118.887
97.8418,105.034,128.521,120.524,129.853,89.8276,100.188,113.263,109.43,103.147,92.599,137.895,82.8138,81.9714,74.4774,113.661,80.9657,84.1235,92.2861,94.9704,115.363,101.384,100.925,106.836,97.3862,104.184,110.142,91.8079,116.836,118.796,88.3409,123.508,98.612,93.0066,113.515,95.8979,98.215,133.116,104.447,79.8093,107.013,92.3985,126.723,81.4196,93.5329,126.631,95.7999,116.541,81.8086,114.115,105.486,99.5493,94.0872,119.163,78.5108,124.969,102.548,99.7991,111.966,94.3615,126.739,95.4952,94.596,120.056,88.611,104.772,96.2897,93.9781,87.2162,99.8441,97.9708,103.569,93.1124,102.587,102.268,98.6842,98.0862,110.633,93.9397,90.4212,77.1359,92.8941,104.26,113.968,120.129,99.8629,128.716,96.73,117.252,83.9849,98.6923,98.8233,104.731,121.35,125.598,126.127,109.894,100.016,103.441,118.274
98.2935,104.857,130.502,119.081,127.255,91.0823,101.809,113.665,109.874,105.4,93.0657,138.397,83.7064,82.8542,74.9614,112.472,80.192,83.3585,91.8249,95.2732,117.836,103.485,102.093,106.653,97.4379,104.272,113.151,90.8636,117.701,117.634,90.718,124.946,97.9388,95.2075,111.356,97.0273,96.603,132.373,105.04,82.3433,104.753,90.6888,127.002,81.4346,92.7601,126.512,95.7014,118.51,81.7628,115.306,104.786,97.3881,92.3779,122.764,77.5173,123.037,101.232,99.9847,110.649,94.7406,125.615,96.3028,94.4566,122.575,85.7513,105.05,93.8574,94.51,85.7145,98.365,98.1873,103.403,93.5259,105.27,101.815,99.9304,98.5767,111.076,94.6199,92.2745,76.6396,93.2572,103.878,114.654,121.538,97.4071,128.621,98.3556,118.114,83.4311,98.138,98.1388,100.556,121.757,126.669,124.566,108.377,100.956,103.577,116.696
97.824,103.9,130.216,118.152,127.601,91.4624,99.1253,113.882,113.271,108.254,94.0913,138.789,84.6882,83.7776,76.3275,113.498,82.1128,84.6761,91.5237,92.1459,117.143,101.952,102.523,106.653,98.2066,104.739,113.957,89.1634,119.753,117.815,89.4996,124.832,95.5773,94.0929,111.567,96.3504,94.4953,131.531,105.697,82.0504,104.076,91.2038,127.612,81.16,93.5491,126.971,95.6665,117.226,82.0026,116.842,104.178,96.1317,93.2461,122.432,79.78,121.764,100.338,99.0951,110.295,95.2913,124.501,94.9282,94.5946,122.092,85.3508,106.333,94.4377,95.4817,85.1707,97.8489,97.4243,102.55,91.3689,106.636,99.282,100.077,98.205,109.823,97.4051,91.2619,77.076,93.3633,103.698,115.793,119.271,97.7786,128.964,96.6977,116.635,81.5364,99.4263,98.6556,100.432,123.34,125.757,124.136,107.965,101.448,103.256,119.037
99.3487,103.51,129.203,118.234,127.08,92.6469,98.1388,112.557,112.403,109.365,95.2266,139.159,85.5611,81.7734,77.3986,110.179,82.3255,83.4204,90.6167,94.4342,117.884,100.372,103.697,105.928,96.8541,103.913,114.278,89.3063,119.307,117.46,89.37,123.251,94.8736,96.3231,110.007,96.8825,94.1694,131.973,105.922,81.0848,105.966,89.4393,126.513,81.0591,94.4707,127.944,96.8812,114.81,82.009,118.698,103.181,94.6196,95.0431,122.568,81.2768,125.337,99.245,97.5528,112.716,96.0196,125.192,96.1444,94.6663,122.818,86.1581,104.767,94.882,96.8088,85.8834,98.8879,99.8656,101.948,90.882,105.951,99.417,97.8802,97.3524,113.251,96.149,90.6553,76.6587,95.7674,105.548,116.809,119.47,98.7011,125.846,97.3274,116.501,80.9386,99.5747,96.0592,100.579,124.159,124.7,126.521,109.292,101.855,105.137,120.687
99.8351,102.173,128.455,118.301,126.573,92.5218,97.8969,112.709,111.791,109.98,96.9587,140.29,85.4033,81.8541,75.6303,110.825,83.0161,82.0234,91.8522,92.8358,116.707,98.1053,101.285,105.33,95.8923,103.011,115.269,88.276,119.244,116.953,88.8305,123.165,93.4165,96.1951,111.145,95.5536,92.6389,131.77,104.773,78.7577,105.33,88.9395,126.18,83.8754,93.1931,128.559,96.6669,115.88,82.2916,120.124,104.138,95.9488,92.9171,122.731,81.5573,122.114,98.4522,96.5207,113.325,94.8267,124.943,97.2431,94.6814,123.95,86.6274,104.024,94.4681,95.724,87.1806,99.9584,100.889,102.113,90.3176,107.401,98.5482,96.7192,96.9419,115.03,97.64,91.25,77.4602,96.9249,106.073,116.845,121.885,100.579,125.653,98.0217,116.877,79.2023,97.1976,95.7425,99.9468,123.201,127.628,125.418,109.347,100.539,105.199,121.63
99.2915,102.783,127.938,119.676,125.628,93.1112,96.9104,111.15,112.048,108.866,99.5417,139.956,87.524,81.5582,77.0448,112.565,84.3743,82.7806,90.6495,92.6512,117.204,97.8899,101.189,105.999,92.9734,104.347,116.767,88.7882,116.673,116.738,89.6544,122.815,91.9082,95.958,111.698,96.6268,95.2488,131.077,105.72,79.3802,106.202,89.8989,124.551,84.625,93.1907,128.015,97.1589,114.365,81.0596,119.954,107.41,96.0652,94.3707,124.81,80.445,122.323,98.4493,96.6188,110.69,94.7027,126.472,95.7653,95.6604,127.719,87.3013,104.994,94.0047,97.1539,86.3846,100.266,100.24,105.034,90.0211,108.828,98.1005,95.9111,98.6976,115.275,96.9573,90.431,76.7116,95.1011,107.609,116.814,123.11,100.338,128.37,98.7414,114.022,78.9195,97.841,94.9887,99.67,120.645,126.435,122.697,108.133,102.308,105.243,119.721
99.4047,102.074,127.263,120.934,126.747,93.3181,96.6016,110.943,112.097,109.353,98.206,138.537,87.8338,80.1867,75.1979,113.55,84.2435,83.132,91.8837,93.6963,116.062,96.2672,100.74,107.142,91.9351,103.473,115.544,89.0202,117.612,117.906,89.1143,123.279,92.1697,93.1572,111.238,97.357,95.0135,130.977,103.96,79.5381,103.235,90.2594,124.161,86.9259,92.8021,127.065,96.478,114.086,81.4347,121.176,107.662,95.1301,94.3946,123.92,80.9056,120.693,98.3861,97.8596,110.816,94.6612,126.362,95.4847,95.0242,126.811,86.3593,104.915,91.941,95.3636,86.8877,100.259,99.0705,104.978,90.6999,109.126,97.7233,97.1963,98.2797,116.277,97.2071,89.0725,76.284,93.6032,107.633,119.076,122.884,100.323,128.08,99.26,113.991,80.1165,98.7834,93.2616,102.297,117.898,126.206,120.376,108.993,101.688,106.107,118.71
101.868,100.362,126.635,123.824,128.73,93.8776,94.9749,110.797,112.325,107.744,98.0127,140.525,86.2458,80.0172,74.9896,116.85,84.9735,85.7636,91.5785,93.2536,117.882,96.2057,102.725,106.444,92.8616,101.797,115.11,88.166,119.011,118.335,90.1283,124.536,91.8753,91.9522,111.94,97.0963,94.5496,130.87,104.575,80.2055,104.011,89.0746,124.648,87.3509,94.9669,126.813,98.9003,113.127,81.1951,123.098,106.349,93.5281,92.7452,125.369,80.1105,120.496,97.3948,97.9183,110.563,94.6731,126.074,95.0622,95.8706,126.4,86.9102,106.035,90.7764,94.8957,88.0831,102.633,98.882,105.818,89.2985,109.121,96.7186,96.7683,96.2539,117.509,97.746,90.5476,77.0567,92.5433,106.415,119.105,123.823,101.765,124.94,100.365,115.207,79.8153,100.745,93.1206,102.42,115.639,124.319,119.888,106.328,102.333,105.818,119.887
102.987,98.6961,128.178,124.046,129.997,93.6918,94.1435,111.843,110.105,106.908,97.9494,140.296,85.2218,80.2554,72.767,118.701,84.589,88.2336,90.5731,94.7388,120.956,96.3586,102.59,107.06,91.941,102.572,116.589,87.7304,122.096,118.94,89.5518,125.608,92.4214,90.892,108.698,97.4172,93.6228,131.211,106.108,80.6462,104.543,89.8426,122.418,86.6792,94.1405,127.608,96.985,114.75,80.5329,122.97,106.707,93.8797,93.5049,125.129,79.7032,121.159,96.5934,99.2309,106.948,96.2821,127.831,94.7267,94.7859,123.923,87.252,107.293,91.2555,94.2196,89.3111,102.697,97.1467,103.125,89.555,108.913,96.3525,96.0274,96.8199,119.145,97.7771,90.5965,77.0418,91.6633,107.798,119.307,123.861,100.734,125.549,100.618,115.222,80.4791,101.297,91.0587,105.262,115.961,123.193,121.017,106.44,104.881,105.149,120.471
102.46,97.7202,127.431,125.798,129.83,94.0876,95.6741,111.647,110.379,109.326,98.6617,138.846,84.5166,80.6341,72.0774,120.437,82.6974,88.7574,90.9401,96.1908,118.039,97.7871,103.426,107.512,92.4068,101.244,116.419,87.8564,123.69,118.17,91.4385,126.174,92.4951,91.9039,107.683,93.5585,94.1593,132.69,105.244,80.1151,104.769,88.8761,120.047,85.9433,94.4467,127.016,96.2587,117.26,79.9585,121.697,105.092,92.587,94.5065,123.771,80.0067,120.638,96.2001,98.1447,103.799,97.9723,130.02,95.2533,93.4706,121.071,87.3406,106.387,91.051,92.3852,88.7385,102.942,96.7318,103.577,90.2745,107.093,94.7504,97.1197,95.9172,123.766,97.2641,89.6496,77.1989,92.4886,109.93,119.898,124.653,100.178,126.031,103.016,117.116,79.2094,101.698,90.6198,104.843,116.773,120.614,121.833,106.357,103.9,105.033,121.617
101.252,95.7089,126.28,128.587,129.207,93.2603,94.3402,110.402,112.284,109.214,96.0167,136.02,85.4537,81.1238,72.2854,121.096,82.8686,89.6459,91.8835,95.9917,116.474,97.518,103.69,106.843,93.0897,103.684,114.824,87.5897,121.916,116.288,91.6744,121.423,92.2536,93.7683,109.251,92.24,95.0689,135.112,104.899,81.1691,106.01,87.9017,120.941,86.4152,95.1622,128.814,98.5508,116.219,80.4503,122.099,107.603,91.4264,95.8799,124.448,82.152,121.019,97.9547,97.4556,103.416,97.2192,130.941,94.5855,93.6216,122.51,87.464,105.827,92.3432,91.9127,90.3518,101.224,96.9423,102.652,90.4391,107.481,96.0241,96.6167,96.3624,122.633,98.4416,89.1839,76.0611,94.1485,110.645,120.592,125.146,100.114,129.158,102.688,115.893,80.4996,102.21,92.3575,103.973,115.397,121.416,123.149,105.537,105.944,107.269,118.267
102.184,95.3311,124.628,128.857,130.515,94.2268,93.2366,108.202,114.141,108.014,97.9233,134.986,85.5715,80.6994,72.7053,116.985,81.8726,91.643,92.1856,97.5089,117.139,100.171,103.348,108.933,92.5676,103.691,114.447,87.0454,124.569,117.065,94.4579,123.092,91.9718,93.307,109.359,92.5999,96.3334,135.515,106.069,82.0938,107.834,90.0822,121.293,86.1576,93.5688,127.332,98.7028,118.266,80.6941,122.847,106.531,90.4953,94.281,124.479,81.9255,119.329,96.7976,95.1338,103.823,96.6461,134.1,93.3563,93.2359,121.409,88.8427,105.973,92.3728,92.467,89.4152,100.954,96.9839,104.848,89.9572,107.869,96.3158,96.7313,97.1233,121.686,97.5754,87.9275,75.9504,93.452,112.347,121.323,127.381,99.1999,129.426,102.777,116.166,82.2675,102.978,91.8352,104.606,114.591,119.437,122.058,104.838,106.553,106.723,119.919
103.618,93.5663,126.886,129.764,129.06,95.8084,93.8791,106.619,114.623,109.082,98.5935,132.923,86.9669,80.4359,71.9928,115.271,83.9436,92.7257,92.2826,99.5023,116.304,102.04,103.013,109.705,93.452,106.1,114.286,88.2584,125.098,120.152,93.8285,121.745,93.3903,95.3867,109.255,92.8328,97.9659,133.445,104.345,82.4415,108.212,88.4513,122.233,84.4356,93.8504,123.772,98.9974,117.692,82.0562,122.419,107.254,92.0699,95.2207,126.251,79.6928,117.352,96.6048,94.0404,104.348,96.457,134.519,94.7435,93.7838,119.519,87.8401,104.409,93.1546,92.8743,90.7669,100.948,98.4489,106.437,90.7474,106.398,94.1335,97.9663,97.2073,121.034,96.7906,88.741,75.5916,94.1687,114.707,119.313,129.381,99.2034,129.755,103.152,116.969,81.334,103.651,90.5278,101.458,114.86,121.625,120.042,106.003,108.84,108.943,121.17
102.932,95.6367,124.394,129.162,126.708,95.7977,92.5493,106.578,116.78,111.943,101.361,131.28,86.0659,79.0649,71.61,113.293,85.2682,93.7107,92.2035,101.283,116.081,98.1037,103.06,109.651,91.9705,107.1,111.845,87.4051,122.599,121.654,95.4907,121.168,95.4858,96.0881,109.418,93.2258,98.0011,136.654,106.625,82.4666,108.005,87.6391,122.772,83.7669,92.1035,122.921,99.1653,113.667,81.4439,121.289,107.837,90.2466,95.1345,128.621,79.5665,116.219,95.1664,93.8186,103.761,94.8372,137.848,93.5982,94.3865,120.025,88.3291,102.748,93.572,92.1056,92.6638,99.5444,99.8157,107.998,90.0179,105.4,96.7896,97.6821,96.7186,120.99,98.1751,90.1543,74.6096,94.7913,114.032,119.179,130.733,97.1669,130.001,103.291,117.844,81.1108,102.415,89.9271,102.584,113.319,119.326,118.68,103.836,107.834,109.038,121.63
99.7909,95.1631,125.449,128.741,128.596,93.2348,93.6829,106.522,115.526,114.028,102.315,134.142,85.8121,77.3647,70.7117,112.861,83.5058,94.0611,92.2424,102.809,117.275,98.9308,103.628,109.981,93.4491,102.811,111.245,87.1506,119.674,121.407,92.7671,120.479,96.6065,96.7745,108.897,94.6446,97.673,136.07,107.008,83.7658,110.279,87.7359,123.934,82.5791,90.824,118.822,99.3799,110.93,79.8459,119.019,109.302,90.3531,93.3132,127.454,78.4854,114.833,96.1534,95.4948,103.427,98.0159,137.106,92.6231,93.1337,120.466,89.3099,103.349,95.801,91.4892,89.7477,101.151,102.514,108.087,89.7431,106.597,96.423,95.5547,94.9829,121.52,97.782,89.0536,73.7924,95.649,115.391,120.084,131.016,96.4916,131.572,104.327,115.97,81.3135,102.968,91.7326,103.269,112.06,117.789,117.462,102.909,108.932,108.167,122.887
100.342,94.4026,124.211,128.325,126.457,92.138,93.7515,106.597,116.509,112.748,101.285,136.217,84.7589,77.3993,71.0005,111.452,83.5838,93.7871,91.6147,103.001,117.297,99.5702,103.568,108.792,93.5143,101.021,109.829,85.4547,117.663,121.286,91.2579,121.217,97.1163,96.9331,109.107,94.6964,97.6011,133.406,106.744,84.0806,108.301,87.908,123.511,82.6129,91.1007,119.666,100.618,108.949,81.1867,119.562,110.631,92.8913,92.6156,129.604,77.9664,116.277,97.5289,94.8409,102.429,97.4437,136.904,94.052,93.1566,119.082,89.3963,104.47,96.0151,87.8379,90.1469,101.599,102.117,105.678,89.2604,108.022,95.3064,95.4901,94.6176,121.656,95.7932,89.9999,73.8652,94.0158,116.222,120.263,132.394,97.4847,130.648,104.501,115.374,81.5026,103.192,91.1787,103.261,111.746,115.868,115.926,101.3,108.387,106.885,124.533
101.533,92.3779,126.307,127.145,129.026,91.8511,91.6252,104.675,116.893,115.838,101.443,137.173,84.3557,78.1274,69.9413,112.076,83.6884,93.6486,90.9599,104.86,117.687,99.5283,103.637,112.68,92.2737,101.19,109.768,86.4787,118.521,122.253,91.347,122.54,96.1265,95.9136,108.565,95.4744,97.9771,134.055,106.545,84.777,105.804,87.9363,122.535,83.2957,90.2314,123.39,102.353,107.744,81.3153,120.63,110.777,92.2412,93.1763,131.21,78.6756,115.458,96.7771,95.7166,103.591,97.5272,136.701,93.7407,91.4219,117.454,88.9708,102.929,96.8512,87.403,92.1848,103.587,100.344,105.837,93.0223,109.449,95.7566,97.7121,97.8251,117.962,96.085,89.5254,71.7737,93.5024,114.732,119.524,133.314,97.8746,129.633,104.334,116.862,81.5649,104.633,89.4262,104.106,112.158,118.657,116.755,102.381,106.945,106.787,126.807
102.163,94.3708,127.081,125.302,131.235,92.2872,93.9979,102.852,118.14,113.461,103.127,135.309,84.7774,78.0805,69.0048,113.012,83.7645,94.3399,91.2438,104.927,118.662,98.2907,104.302,112.725,92.527,101.512,111.814,84.9133,119.009,121.94,92.8392,122.672,93.833,95.6346,108.844,96.549,100.487,135.401,102.854,85.1953,106.742,87.6475,123.069,84.485,88.7802,121.841,103.924,109.3,80.5328,120.674,109.832,93.9951,94.1858,130.739,77.7785,114.857,97.074,97.2351,103.019,96.1778,136.414,94.2677,92.2414,119.971,88.2177,101.436,96.2668,87.7867,91.9814,103.326,99.0069,106.391,92.8358,109.142,95.9349,97.8947,97.6987,118.383,98.5343,87.5881,71.7953,93.1872,114.903,119.977,130.982,97.8581,132.451,101.657,114.697,82.5273,103.811,88.9321,104.817,112.763,119.684,117.936,101.177,105.691,106.151,124.909
103.051,95.6234,125.588,126.258,133.034,92.1465,92.6935,101.295,119.448,116.024,102.758,132.805,85.784,78.0562,68.5085,114.059,83.7542,94.0353,92.7475,104.137,120.3,98.0083,103.758,114.394,91.3956,101.647,112.263,83.8003,120.181,119.535,94.4051,123.248,92.8904,95.1221,108.754,96.5394,99.428,134.749,101.448,87.3341,107.189,85.8403,123.544,84.9817,87.0959,123.365,102.08,108.811,82.7354,119.392,112.782,94.7808,93.4073,131.982,76.9659,114.917,95.7204,96.4896,102.194,96.219,135.419,97.1357,92.3049,119.314,86.7344,102.043,97.1777,87.0688,92.4982,103.612,97.5682,105.821,92.2982,106.871,92.939,99.8352,95.4534,119.47,97.4008,88.0995,71.8736,93.2081,117.395,121.502,128.539,97.6233,128.643,102.031,116.933,81.5973,103.76,88.4898,105.223,112.105,120.598,116.954,102.425,107.787,105.992,124.953
